Date,Total_Assets,Total_Liabilities,EBITDA,Stock,Debt_Equity_Ratio,Total_Assets_Billions,Total_Liabilities_Billions,EBITDA_Billions,Asset_Liability_Ratio,Total_Equity,ROA,Operating_Margin_Ratio
2023-03-31,257980000000.0,93521100000.0,66913000000.0,ASIANPAINT.NS,0.1208474365363679,257.98,93.5211,66.913,2.758521873673428,164458900000.0,0.25937281959841846,0.15953084602475637
2024-03-31,299240900000.0,105004100000.0,84059400000.0,ASIANPAINT.NS,0.1321198400281926,299.2409,105.0041,84.0594,2.8498020553483148,194236800000.0,0.2809087928822564,0.19089192895578017
2021-03-31,1471630000000.0,1021720000000.0,204920000000.0,JSWSTEEL.NS,1.4624205218153914,1471.63,1021.72,204.92,1.4403456915789061,449910000000.0,0.13924695745533863,0.1972482353091892
2022-03-31,1964850000000.0,1279500000000.0,400340000000.0,JSWSTEEL.NS,1.0730195996849785,1964.85,1279.5,400.34,1.5356389214536927,685350000000.0,0.20375092246227447,0.23350645558267108
2023-03-31,2110780000000.0,1440390000000.0,193890000000.0,JSWSTEEL.NS,1.622726234873278,2110.78,1440.39,193.89,1.465422559168003,670390000000.0,0.09185703863026938,0.0804113757745377
2024-03-31,2281980000000.0,1484220000000.0,291830000000.0,JSWSTEEL.NS,1.360195187269052,2281.98,1484.22,291.83,1.5374944415248413,797760000000.0,0.12788455639400872,0.11875680812107443
2021-03-31,861835100000.0,420031100000.0,120507100000.0,ULTRACEMCO.NS,0.4690309018650503,861.8351,420.0311,120.5071,2.051836399733258,441804000000.0,0.1398261686023231,0.19991419399886934
2022-03-31,838277900000.0,333955800000.0,119648400000.0,ULTRACEMCO.NS,0.2041963887573121,838.2779,333.9558,119.6484,2.510146252887358,504322100000.0,0.14273118735445608,0.17089880936840346
2023-03-31,913869600000.0,370067900000.0,110661900000.0,ULTRACEMCO.NS,0.2035496296885348,913.8696,370.0679,110.6619,2.4694646577020056,543801700000.0,0.1210915649234858,0.12155023613356947
2024-03-31,1008020100000.0,405185900000.0,135273000000.0,ULTRACEMCO.NS,0.1893313484143783,1008.0201,405.1859,135.273,2.487796589170551,602834200000.0,0.13419672881522898,0.13849527421256097
2021-03-31,88304200000.0,29974200000.0,17603800000.0,PIDILITIND.NS,0.0591815425105847,88.3042,29.9742,17.6038,2.9460068992667026,58330000000.0,0.19935405110968674,0.206200040822406
2022-03-31,95156200000.0,29130100000.0,18954700000.0,PIDILITIND.NS,0.0649357950313177,95.1562,29.1301,18.9547,3.26659366085252,66026100000.0,0.19919563832939946,0.166539979372407
2023-03-31,105250200000.0,30791000000.0,20406200000.0,PIDILITIND.NS,0.0541590176754091,105.2502,30.791,20.4062,3.4182131142216883,74459200000.0,0.19388276696861384,0.14908667911317758
2024-03-31,121039500000.0,34869400000.0,27508400000.0,PIDILITIND.NS,0.0454933651792043,121.0395,34.8694,27.5084,3.4712240531812992,86170100000.0,0.2272679579806592,0.1947569398568704
2021-03-31,215131700000.0,60646000000.0,45153800000.0,SHREECEM.NS,0.1448217589841408,215.1317,60.646,45.1538,3.5473353560003957,154485700000.0,0.20988910513885214,0.21337847159772608
2022-03-31,237488800000.0,62383100000.0,42503000000.0,SHREECEM.NS,0.1219464979943047,237.4888,62.3831,42.503,3.8069413030131556,175105700000.0,0.1789684397748441,0.17476118225155446
2023-03-31,263339400000.0,76569800000.0,34152900000.0,SHREECEM.NS,0.146201519606791,263.3394,76.5698,34.1529,3.4392071025391213,186769600000.0,0.12969156913093902,0.07425130611477297
2024-03-31,279534700000.0,72094300000.0,51114600000.0,SHREECEM.NS,0.0799669805032333,279.5347,72.0943,51.1146,3.8773481398668133,207440400000.0,0.18285601036293525,0.12893658363719077
2021-03-31,2454872100000.0,1679787600000.0,306951800000.0,TATASTEEL.NS,1.1921184847216624,2454.8721,1679.7876,306.9518,1.4614181578671017,775084500000.0,0.12503779728483613,0.11381748932647566
2022-03-31,2854456000000.0,1683471400000.0,647979400000.0,TATASTEEL.NS,0.6602529083463704,2854.456,1683.4714,647.9794,1.6955773647238677,1170984600000.0,0.2270062666931983,0.21801449422426825
2023-03-31,2880217400000.0,1828465300000.0,338752300000.0,TATASTEEL.NS,0.8235479292719105,2880.2174,1828.4653,338.7523,1.5752103143548855,1051752100000.0,0.11761344820706937,0.0811852112421046
2024-03-31,2734235000000.0,1809907600000.0,162488900000.0,TATASTEEL.NS,0.946177007719608,2734.235,1809.9076,162.4889,1.510704192854928,924327400000.0,0.05942755469080017,0.04604731623317944
2021-03-31,1617815700000.0,1248231300000.0,221646200000.0,COALINDIA.NS,0.1611351422994433,1617.8157,1248.2313,221.6462,1.296086470512316,369584400000.0,0.13700336818340927,0.17992622740647987
2022-03-31,1934846000000.0,1496677700000.0,285864400000.0,COALINDIA.NS,0.0814416415718503,1934.846,1496.6777,285.8644,1.292760625751289,438168300000.0,0.1477452985922394,0.23922787573945256
2023-03-31,2224306600000.0,1608170400000.0,506536300000.0,COALINDIA.NS,0.0711901941606033,2224.3066,1608.1704,506.5363,1.3831286784037313,616136200000.0,0.22772773321807344,0.2956652812942232
2024-03-31,2376722600000.0,1540903600000.0,561278500000.0,COALINDIA.NS,0.0788474235033624,2376.7226,1540.9036,561.2785,1.5424213429055522,835819000000.0,0.23615650391846318,0.3184259626976701
2021-03-31,1771247000000.0,1037198000000.0,296853000000.0,VEDL.NS,0.9846663599026336,1771.247,1037.198,296.853,1.707723115547851,734049000000.0,0.16759548498882426,0.21511115204402334
2022-03-31,1983820000000.0,1156780000000.0,463810000000.0,VEDL.NS,0.8186990502118288,1983.82,1156.78,463.81,1.714950120161137,827040000000.0,0.23379641298101642,0.27448320019513384
2023-03-31,1953770000000.0,1459500000000.0,367190000000.0,VEDL.NS,1.6893691499885857,1953.77,1459.5,367.19,1.3386570743405275,494270000000.0,0.1879392149536537,0.16701741355120905
2024-03-31,1908070000000.0,1487380000000.0,395400000000.0,VEDL.NS,2.3683028448668706,1908.07,1487.38,395.4,1.282839624036897,420690000000.0,0.20722510180444115,0.1751003223008188
2021-03-31,457270000000.0,134140000000.0,134560000000.0,HINDZINC.NS,0.2228514839228793,457.27,134.14,134.56,3.4089011480542717,323130000000.0,0.2942681566689265,0.4196003805899144
2022-03-31,446700000000.0,103890000000.0,172820000000.0,HINDZINC.NS,0.0911291969312447,446.7,103.89,172.82,4.299740109731447,342810000000.0,0.3868815760017909,0.4679055227509552
2023-03-31,354670000000.0,225350000000.0,188370000000.0,HINDZINC.NS,0.9424682957005877,354.67,225.35,188.37,1.5738628799644996,129320000000.0,0.5311134293850621,0.43351767251743206
2024-03-31,338950000000.0,187000000000.0,146600000000.0,HINDZINC.NS,0.6002632444883185,338.95,187.0,146.6,1.812566844919786,151950000000.0,0.4325121699365688,0.3698810626023787
2021-03-31,369297900000.0,70322000000.0,91408700000.0,NMDC.NS,0.0779552972237698,369.2979,70.322,91.4087,5.251527260316828,298975900000.0,0.24752022689541425,0.5570573940878527
2022-03-31,261484900000.0,81167900000.0,133429900000.0,NMDC.NS,0.168500825551871,261.4849,81.1679,133.4299,3.221530925402776,180317000000.0,0.5102776489196891,0.4752516773676968
2023-03-31,299529200000.0,73178600000.0,80589100000.0,NMDC.NS,0.0940668401645739,299.5292,73.1786,80.5891,4.09312558589533,226350600000.0,0.26905256649435183,0.3239045133089105
2024-03-31,356610300000.0,99881200000.0,83903200000.0,NMDC.NS,0.1309164753526479,356.6103,99.8812,83.9032,3.5703445693483857,256729100000.0,0.235279799826309,0.3258572392298473
2021-03-31,676667300000.0,181869000000.0,50204100000.0,SUNPHARMA.NS,0.0832619141601083,676.6673,181.869,50.2041,3.720630233849639,494798300000.0,0.07419318178963281,0.19300768992822812
2022-03-31,697998700000.0,187337600000.0,67524100000.0,SUNPHARMA.NS,0.0268749679762355,697.9987,187.3376,67.5241,3.725886848128726,510661100000.0,0.09673957845480229,0.2107929908640982
2023-03-31,807435900000.0,214281200000.0,121108600000.0,SUNPHARMA.NS,0.1229721094847467,807.4359,214.2812,121.1086,3.7681135815927855,593154700000.0,0.1499915968561715,0.2143623435639609
2024-03-31,854628800000.0,183569100000.0,138831500000.0,SUNPHARMA.NS,0.0514188332214224,854.6288,183.5691,138.8315,4.6556245032524535,671059700000.0,0.16244654989394225,0.2191901119068981
2021-03-31,265491000000.0,92429000000.0,40179000000.0,DRREDDY.NS,0.1751279888132576,265.491,92.429,40.179,2.8723777169503077,173062000000.0,0.15133846345073845,0.17346433202264364
2022-03-31,292827000000.0,102300000000.0,45080000000.0,DRREDDY.NS,0.1776388648328058,292.827,102.3,45.08,2.862434017595308,190527000000.0,0.1539475526505411,0.16753968216949405
2023-03-31,321854000000.0,90863000000.0,74431000000.0,DRREDDY.NS,0.058322618630163,321.854,90.863,74.431,3.542189890274369,230991000000.0,0.23125702958484282,0.24017504544918433
2024-03-31,387518000000.0,106968000000.0,88422000000.0,DRREDDY.NS,0.0713598289075031,387.518,106.968,88.422,3.6227469897539453,280550000000.0,0.2281752073452072,0.23394133914114998
2021-03-31,251518900000.0,65663000000.0,44461600000.0,CIPLA.NS,0.109917698549589,251.5189,65.663,44.4616,3.8304509388849124,185855900000.0,0.17677240159685814,0.17119501677855883
2022-03-31,271011200000.0,59837400000.0,45882000000.0,CIPLA.NS,0.0506571204158587,271.0112,59.8374,45.882,4.529127268230237,211173800000.0,0.16929927619227544,0.16511911192340137
2023-03-31,294632800000.0,57497400000.0,51521000000.0,CIPLA.NS,0.0343099601927222,294.6328,57.4974,51.521,5.124280402244276,237135400000.0,0.1748651202445892,0.17878511185332918
2024-03-31,327178200000.0,59154900000.0,67146400000.0,CIPLA.NS,0.0209466409400283,327.1782,59.1549,67.1464,5.53087233686474,268023300000.0,0.20522883248333781,0.21097724924675684
2021-03-31,3988876400000.0,2696254600000.0,375478000000.0,NTPC.NS,1.6717864469004593,3988.8764,2696.2546,375.478,1.479413850605948,1292621800000.0,0.09413126964776347,0.1960898212402966
2022-03-31,4165964100000.0,2774622600000.0,437036900000.0,NTPC.NS,1.5564803040826087,4165.9641,2774.6226,437.0369,1.5014525218672983,1391341500000.0,0.10490654492197857,0.19405767075148725
2023-03-31,4479132500000.0,2969596300000.0,500083900000.0,NTPC.NS,1.5161770760350222,4479.1325,2969.5963,500.0839,1.5083304420873638,1509536200000.0,0.11164748977620108,0.19085141761234956
2024-03-31,4801965700000.0,3150742900000.0,555853900000.0,NTPC.NS,1.475527702913466,4801.9657,3150.7429,555.8539,1.5240741159807105,1651222800000.0,0.1157554915479717,0.18744818416020725
2021-03-31,2556894700000.0,1857534000000.0,359060200000.0,POWERGRID.NS,2.0979159967095664,2556.8947,1857.534,359.0602,1.3764995418657209,699360700000.0,0.14042823116650052,0.5865519888511261
2022-03-31,2551983900000.0,1789421000000.0,409213700000.0,POWERGRID.NS,1.8211725222929152,2551.9839,1789.421,409.2137,1.4261506375525939,762562900000.0,0.16035120754484383,0.5703914122067694
2023-03-31,2522730600000.0,1692467700000.0,392501000000.0,POWERGRID.NS,1.5907167476711292,2522.7306,1692.4677,392.501,1.490563512674422,830262900000.0,0.15558577677695748,0.5799461972920485
2024-03-31,2508905200000.0,1637454100000.0,411255900000.0,POWERGRID.NS,1.4573819460437882,2508.9052,1637.4541,411.2559,1.5321987956792193,871451100000.0,0.16391846929887985,0.5889588317468936
2021-03-31,988390900000.0,735895300000.0,85224400000.0,TATAPOWER.NS,2.0924503164106145,988.3909,735.8953,85.2244,1.343113483670843,252495600000.0,0.08622539928281411,0.1321392915519147
2022-03-31,1128846000000.0,868561400000.0,97170900000.0,TATAPOWER.NS,2.281267879773064,1128.846,868.5614,97.1709,1.2996732297797253,260284600000.0,0.08607985500236524,0.10485971763105642
2023-03-31,1283490400000.0,941449200000.0,129403200000.0,TATAPOWER.NS,1.8384096808919723,1283.4904,941.4492,129.4032,1.3633134958317454,342041200000.0,0.10082132285523912,0.08129553393063736
2024-03-31,1395534900000.0,1012207200000.0,137683700000.0,TATAPOWER.NS,1.6593744021456769,1395.5349,1012.2072,137.6837,1.3787047750697683,383327700000.0,0.09866016249396557,0.1126375541642938
